Name,RA_2000_Deg,RA_2000_HMS,Dec_2000_Deg,Vmag,Spct
,65.46583333333334,4.364388888888889,56.50666666666667,5.88,A
54,65.1025,4.340166666666667,34.56666666666667,4.93,G
,65.04166666666667,4.336111111111111,31.953333333333333,6.16,K
,64.56625,4.304416666666667,-20.715555555555554,6.0,G
54Gam,64.94833333333334,4.329888888888888,15.627500000000001,3.65,K
41Ups,64.47375,4.2982499999999995,-33.79833333333333,3.56,B
52Phi,65.08875,4.33925,27.350833333333334,4.95,K
,64.90625,4.327083333333333,10.12138888888889,6.31,K
53,65.38833333333334,4.359222222222222,46.49888888888889,4.85,B
57,64.99041666666666,4.332694444444444,14.035277777777777,5.59,F
,65.74125,4.38275,59.61638888888889,6.19,A
,64.65583333333333,4.310388888888888,-22.970277777777778,6.07,A
,65.10458333333334,4.340305555555555,18.7425,6.12,F
Eps,64.12041666666667,4.274694444444444,-59.301944444444445,4.44,K
58,65.15125,4.343416666666666,15.095277777777778,5.26,F
,64.08791666666667,4.2725277777777775,-60.948611111111106,6.37,A
,65.22,4.348,13.864166666666666,6.17,F
,64.7625,4.3175,-33.905,6.37,A
,65.17166666666667,4.344777777777778,6.130833333333333,5.77,G
,65.20416666666667,4.3469444444444445,9.225555555555555,6.53,A
,65.16125,4.344083333333333,-6.245555555555556,6.27,G
,65.17833333333333,4.345222222222222,-7.592499999999999,5.85,B
,64.81916666666666,4.3212777777777776,-44.268055555555556,5.34,K
,64.66666666666667,4.311111111111111,-52.86,6.09,F
,65.36291666666666,4.3575277777777774,-0.09805555555555555,5.86,K
,65.1625,4.344166666666666,-20.639722222222222,5.38,A
60,65.51458333333333,4.367638888888888,14.077222222222222,5.72,A
59Chi,65.64541666666666,4.376361111111111,25.629166666666666,5.37,B
,65.595,4.372999999999999,20.82138888888889,5.91,M
,65.89958333333334,4.393305555555556,42.42805555555555,6.23,A
The,64.4175,4.2945,-63.25555555555555,5.87,B
61Del,65.73375,4.38225,17.5425,3.76,K
,65.38041666666666,4.358694444444444,-25.72833333333333,6.01,F
,65.885,4.392333333333334,20.98222222222222,5.99,B
63,65.85416666666667,4.390277777777778,16.77722222222222,5.64,A
55,66.12166666666667,4.408111111111111,34.13055555555555,5.73,B
62,65.99916666666667,4.399944444444444,24.301111111111112,6.36,B
56,66.15583333333333,4.410388888888889,33.959722222222226,5.76,F
64Del,66.02416666666667,4.401611111111111,17.44388888888889,4.8,A
66,65.96625,4.39775,9.460833333333333,5.12,A
,66.75375,4.4502500000000005,57.58527777777778,6.32,A
42Xi,65.92,4.394666666666667,-3.7455555555555557,5.17,A
,65.77375,4.384916666666667,-24.892222222222223,5.83,K
,66.23791666666666,4.415861111111112,19.041666666666668,5.98,F
,65.78208333333333,4.385472222222223,-35.544999999999995,6.39,K
65Kap,66.34208333333333,4.422805555555556,22.29388888888889,4.22,A
67Kap,66.35416666666667,4.423611111111112,22.199722222222224,5.28,A
68Del,66.3725,4.424833333333334,17.928055555555556,4.29,A
,66.52625,4.435083333333334,31.43888888888889,5.28,K
70,66.40541666666667,4.427027777777778,15.940833333333334,6.46,F
69Ups,66.57708333333333,4.438472222222223,22.81361111111111,4.28,A
43,66.00916666666667,4.400611111111111,-34.01694444444444,3.96,K
71,66.58666666666667,4.439111111111111,15.618333333333334,4.49,F
Eta,65.47208333333333,4.364805555555555,-63.38638888888889,5.24,G
73Pi,66.65166666666667,4.443444444444444,14.71361111111111,4.69,G
,66.58791666666667,4.439194444444444,8.590277777777779,6.06,B
,66.235,4.415666666666667,-34.757777777777775,6.55,F
72,66.82291666666667,4.454861111111112,22.99638888888889,5.53,B
,66.75291666666666,4.450194444444445,2.079444444444445,6.23,K
,68.37791666666666,4.558527777777778,72.5286111111111,5.94,A
,66.87,4.458,11.212499999999999,5.88,B
,67.00333333333333,4.466888888888889,21.62,5.72,A
,66.32958333333333,4.421972222222222,-44.16083333333333,6.39,F
,66.05083333333333,4.403388888888889,-57.07138888888889,6.29,G
,67.21625,4.481083333333333,30.36138888888889,6.4,F
75,67.11,4.474,16.359722222222224,4.97,K
76,67.0975,4.473166666666667,14.740833333333333,5.9,F
74Eps,67.15416666666667,4.476944444444444,19.18027777777778,3.53,G
,66.7375,4.449166666666667,-24.08138888888889,6.11,A
77The,67.14375,4.47625,15.962222222222222,3.84,K
78The,67.16541666666667,4.477694444444444,15.870833333333334,3.4,A
,67.015,4.467666666666667,1.8586111111111112,6.15,G
79,67.20916666666666,4.480611111111111,13.0475,5.03,A
,67.13375,4.475583333333334,1.3808333333333334,5.55,B
,66.27208333333333,4.4181388888888895,-61.23833333333334,5.94,K
1,68.0075,4.533833333333333,53.91083333333333,5.77,B
,66.775,4.451666666666667,-46.9475,6.1,F
,67.65958333333333,4.510638888888889,32.45805555555556,6.21,B
,67.42875,4.49525,10.521666666666668,6.79,B
,67.1625,4.4775,-19.458333333333332,5.96,K
80,67.53583333333333,4.5023888888888886,15.638055555555555,5.58,F
,67.27875,4.48525,-13.048333333333334,5.6,B
,67.85,4.523333333333333,40.01027777777778,6.26,B
,67.51,4.500666666666667,10.2625,6.48,G
Del,64.49625,4.2997499999999995,-80.21388888888889,5.69,K
,67.64041666666667,4.509361111111111,16.19388888888889,4.78,A
81,67.66208333333333,4.510805555555556,15.691944444444445,5.48,A
,67.03916666666667,4.469277777777778,-41.96,6.44,M
83,67.65541666666667,4.510361111111111,13.724444444444444,5.4,F
,67.54041666666667,4.502694444444445,-13.592222222222222,6.24,G
85,67.96583333333334,4.531055555555556,15.851666666666667,6.02,F
,67.33333333333333,4.488888888888889,-46.515277777777776,6.16,K
57,68.35375,4.556916666666666,43.06388888888888,6.09,F
,66.94125,4.46275,-62.520833333333336,5.75,K
,68.02,4.534666666666666,5.41,6.39,F
45,67.96958333333333,4.531305555555556,-0.04388888888888889,4.91,K
,67.85791666666667,4.523861111111111,-13.645,6.21,A
,67.66791666666667,4.5111944444444445,-35.65361111111111,5.96,K
,69.10083333333333,4.6067222222222215,64.26166666666667,5.94,A
,68.15583333333333,4.543722222222222,-3.209166666666667,5.81,B
,68.38708333333334,4.559138888888889,18.016666666666666,6.25,B
Del,67.70875,4.513916666666667,-44.95388888888889,5.07,B
86Rho,68.46208333333334,4.5641388888888885,14.844444444444445,4.65,A
,68.65833333333333,4.577222222222222,28.961111111111112,5.88,B
,68.45041666666667,4.563361111111111,9.413055555555555,6.01,G
,68.34166666666667,4.556111111111111,-10.785833333333333,6.06,K
,68.53458333333333,4.5689722222222215,5.568611111111111,5.68,A
46,68.47833333333334,4.565222222222222,-6.738888888888889,5.72,B
,68.55916666666667,4.570611111111111,-6.837777777777777,6.09,K
47,68.54833333333333,4.5698888888888884,-8.231388888888889,5.11,M
,68.54875,4.569916666666667,-8.970277777777778,5.26,K
50Ups,68.3775,4.5584999999999996,-29.766666666666666,4.51,K
58,69.1725,4.6114999999999995,41.264722222222225,4.25,K
,68.92791666666666,4.595194444444444,19.881666666666668,6.36,G
Nu,65.24125,4.3494166666666665,-81.58,5.79,F
87Alp,68.98,4.5986666666666665,16.509166666666665,0.85,K
88,68.91375,4.59425,10.160833333333334,4.25,A
,69.12166666666667,4.608111111111111,23.340833333333332,6.02,F
,68.80833333333334,4.587222222222222,-9.736666666666666,6.37,A
,68.75208333333333,4.5834722222222215,-19.920555555555556,6.13,K
,69.00666666666666,4.600444444444444,-3.6119444444444446,6.33,B
48Nu,69.07958333333333,4.605305555555555,-3.3525,3.93,B
52Ups,68.8875,4.592499999999999,-30.56222222222222,3.82,G
Alp,68.49916666666667,4.5666111111111105,-55.044999999999995,3.27,A
2,69.99208333333333,4.666138888888889,53.473055555555554,5.35,A
3,69.97791666666667,4.665194444444444,53.07972222222222,5.05,K
,71.50125,4.76675,76.6111111111111,6.49,F
,69.30708333333334,4.620472222222222,0.9983333333333333,5.31,B
,69.62333333333333,4.641555555555555,26.94,6.47,F
,69.56583333333333,4.637722222222222,20.684722222222224,5.92,B
89,69.53916666666667,4.635944444444444,16.033333333333335,5.79,F
90,69.53958333333334,4.635972222222222,12.510833333333334,4.27,A
51,69.40041666666667,4.626694444444445,-2.4733333333333336,5.23,F
,68.39166666666667,4.559444444444444,-62.82361111111111,5.79,K
,69.21208333333334,4.614138888888888,-30.716666666666665,6.3,B
,69.84625,4.656416666666667,25.21833333333333,6.22,A
91Sig,69.78833333333333,4.652555555555556,15.799722222222222,5.07,A
92Sig,69.81875,4.654583333333334,15.918055555555554,4.69,A
,69.77583333333334,4.651722222222222,7.870833333333334,5.39,A
53,69.545,4.636333333333333,-14.30388888888889,3.87,K
,70.35041666666666,4.690027777777778,48.30083333333333,5.67,A
,69.72333333333333,4.648222222222222,-12.123055555555556,5.01,A
93,70.01416666666667,4.667611111111111,12.197777777777778,5.46,B
,65.71208333333334,4.380805555555555,-82.89916666666667,6.76,A
,70.82541666666667,4.721694444444444,59.520833333333336,6.5,A
,69.83208333333333,4.6554722222222225,-14.359166666666667,5.45,K
,69.94666666666667,4.663111111111111,-1.0527777777777778,6.1,K
,70.45958333333333,4.697305555555555,38.280277777777776,5.99,G
,70.3325,4.688833333333333,28.615000000000002,5.78,A
,72.20958333333333,4.813972222222222,75.94111111111111,6.06,A
,69.19,4.612666666666667,-62.0775,5.4,M
,70.84,4.722666666666667,49.973888888888894,5.87,B
59,70.72625,4.715083333333333,43.365,5.29,A
,70.02833333333334,4.668555555555556,-24.482499999999998,5.58,G
54,70.11041666666667,4.674027777777778,-19.671666666666667,4.32,M
94Tau,70.56125,4.704083333333333,22.956944444444442,4.28,B
,69.76791666666666,4.651194444444445,-51.672777777777775,6.44,K
95,70.8075,4.7205,24.08888888888889,6.13,F
,71.05375,4.736916666666667,40.786944444444444,6.08,B
,70.95125,4.730083333333334,32.86527777777778,6.45,A
Alp,70.14041666666667,4.676027777777778,-41.86388888888889,4.45,F
Bet,70.51458333333333,4.700972222222222,-37.144444444444446,5.05,F
,70.07625,4.67175,-58.94361111111111,6.53,G
55,70.89416666666666,4.726277777777778,-8.793611111111112,6.82,F
55,70.89625,4.726416666666667,-8.796111111111111,6.7,G
,71.1075,4.7405,11.14611111111111,5.4,F
56,71.02208333333333,4.734805555555556,-8.50361111111111,5.9,B
,70.78875,4.71925,-30.765555555555554,5.68,K
,72.65166666666667,4.843444444444444,70.94166666666668,6.37,A
4,72.00125,4.800083333333333,56.757222222222225,5.3,A
,71.42708333333333,4.761805555555555,23.628055555555555,6.35,B
,71.03333333333333,4.735555555555556,-18.666666666666668,5.53,A
,71.685,4.779,40.312777777777775,5.97,G
,72.02916666666667,4.801944444444445,55.6025,6.26,F
Lam,70.69333333333333,4.712888888888889,-50.481388888888894,5.31,K
,71.57,4.771333333333334,18.735,6.01,K
,70.93416666666667,4.728944444444444,-41.06472222222222,6.25,K
,71.50708333333333,4.767138888888889,11.705555555555556,5.37,A
57Mu,71.37541666666667,4.758361111111111,-3.254722222222222,4.02,B
,71.2675,4.751166666666666,-21.283611111111114,5.72,K
,71.60041666666666,4.773361111111111,-2.9544444444444444,6.33,A
,75.08625,5.00575,81.19388888888889,5.07,K
,71.45666666666666,4.7637777777777774,-34.005,6.86,A
,71.6075,4.773833333333333,-28.0875,6.19,A
,71.48083333333334,4.7653888888888885,-39.35666666666667,6.05,K
,73.02166666666666,4.868111111111111,63.50527777777778,5.44,M
,72.32916666666667,4.821944444444444,32.58833333333334,5.86,A
,72.30333333333333,4.820222222222222,31.43722222222222,5.58,K
Kap,71.08791666666667,4.739194444444444,-59.73277777777778,5.27,A
,69.59041666666667,4.639361111111111,-77.65611111111112,6.05,K
58,71.90125,4.793416666666666,-16.934444444444445,5.51,G
,72.4775,4.831833333333333,37.48833333333334,4.88,K
,72.18583333333333,4.812388888888889,3.5883333333333334,6.03,K
,72.78875,4.852583333333333,48.740833333333335,5.66,G
,72.15125,4.810083333333333,-5.673888888888889,5.78,F
96,72.43375,4.828916666666666,15.904166666666667,6.08,K
59,72.13541666666667,4.809027777777778,-16.329444444444444,5.77,F
Zet,71.95666666666666,4.797111111111111,-30.02027777777778,6.37,K
,71.24125,4.749416666666667,-63.22972222222222,6.46,K
Mu,70.76625,4.7177500000000006,-70.93111111111112,5.54,B
9Alp,73.5125,4.900833333333334,66.34277777777777,4.29,O
1Pi,72.46,4.830666666666667,6.961388888888889,3.19,F
2Pi,72.65291666666667,4.843527777777777,8.900277777777777,4.36,A
,72.42583333333333,4.828388888888889,-13.769722222222223,6.26,F
,73.29083333333334,4.886055555555555,52.840833333333336,6.41,A
97,72.84375,4.856249999999999,18.83972222222222,5.1,A
,72.14083333333333,4.809388888888889,-43.980000000000004,6.72,G
60,72.54833333333333,4.836555555555555,-16.21722222222222,5.03,K
,73.19916666666667,4.879944444444445,42.586666666666666,5.71,A
2,73.15833333333333,4.877222222222223,36.70305555555556,4.78,K
3Pi,72.80166666666666,4.8534444444444444,5.6049999999999995,3.69,B
,72.93083333333334,4.862055555555555,9.975,6.11,B
,73.19625,4.8797500000000005,27.8975,5.97,F
5,73.76291666666667,4.917527777777778,55.259166666666665,5.52,B
4Omi,73.13333333333334,4.875555555555556,14.250555555555556,4.74,S
,72.5675,4.837833333333333,-41.32083333333334,6.07,F
,73.71375,4.91425,44.06083333333333,6.08,A
,72.8675,4.857833333333333,-34.906388888888884,5.86,A
61Ome,73.22375,4.881583333333333,-5.452777777777778,4.39,F
,74.02958333333333,4.935305555555556,52.86944444444445,5.75,A
5,73.345,4.889666666666666,2.5080555555555555,5.33,M
Iot,72.73,4.8486666666666665,-53.46138888888889,5.61,F
Iot,72.73458333333333,4.848972222222222,-53.459722222222226,6.42,F
,73.4825,4.898833333333333,1.5694444444444444,6.61,A
,73.74291666666667,4.916194444444445,19.485277777777778,6.37,F
8Pi,73.56291666666667,4.904194444444445,2.4405555555555556,3.72,B
7,74.32166666666667,4.954777777777778,53.75222222222222,4.47,A
6,73.69541666666667,4.913027777777778,11.42611111111111,5.19,A
7Pi,73.72416666666666,4.914944444444445,10.150833333333333,4.65,A
,73.69916666666667,4.913277777777778,7.779166666666667,5.33,K
,75.58375,5.038916666666666,74.26916666666666,6.06,K
,74.08291666666666,4.938861111111112,36.16888888888889,6.07,B
,73.71125,4.914083333333334,0.4675,5.99,B
,74.065,4.937666666666667,24.592222222222222,6.37,F
,73.95958333333333,4.930638888888889,15.04,5.81,B
3Iot,74.24833333333333,4.949888888888889,33.16611111111111,2.69,K
,73.99333333333334,4.932888888888889,5.399166666666667,6.5,A
,73.77833333333334,4.918555555555556,-16.740555555555556,5.7,G
9Omi,74.09291666666667,4.939527777777778,13.514444444444445,4.07,K
,73.8275,4.921833333333334,-16.41777777777778,5.72,G
62,74.10083333333333,4.940055555555555,-5.171388888888889,5.51,B
,73.87583333333333,4.925055555555556,-25.727777777777778,6.72,F
,73.72833333333334,4.915222222222223,-39.62861111111111,6.1,K
,74.34291666666667,4.956194444444445,17.15361111111111,5.48,K
99,74.45291666666667,4.963527777777778,23.948611111111113,5.79,G
,76.05416666666666,5.070277777777777,73.76388888888889,6.66,K
8,74.94291666666666,4.996194444444445,53.15555555555555,6.08,K
,76.16583333333334,5.077722222222222,74.06694444444445,5.96,A
98,74.53916666666667,4.969277777777778,25.05027777777778,5.81,A
,74.32166666666667,4.954777777777778,-1.0672222222222223,6.23,F
4Ome,74.81416666666667,4.987611111111111,37.890277777777776,4.94,A
,75.39958333333334,5.026638888888889,61.07805555555556,6.03,F
,75.71,5.0473333333333334,66.82277777777777,6.19,F
,74.43666666666667,4.962444444444444,-14.231388888888889,6.15,B
,74.545,4.969666666666667,-2.2125000000000004,6.35,A
,73.72083333333333,4.914722222222222,-58.54722222222222,6.12,F
,73.37708333333333,4.891805555555555,-66.67555555555556,6.41,M
5,75.07625,5.005083333333333,39.39472222222222,5.95,F
,74.7475,4.9831666666666665,14.542777777777777,6.09,B
10Pi,74.63708333333334,4.975805555555556,1.7141666666666666,4.47,K
6,75.09666666666666,5.006444444444444,39.655,6.58,K
10Bet,75.85458333333334,5.056972222222222,60.44222222222222,4.03,G
,74.75541666666666,4.983694444444445,-16.375833333333333,5.66,F
7Eps,75.49208333333333,5.032805555555555,43.82333333333334,2.99,F
,73.27291666666666,4.88486111111111,-72.4075,6.28,F
,74.90208333333334,4.9934722222222225,-14.805833333333334,7.71,C
63,74.96,4.997333333333334,-10.263333333333334,5.38,G
,75.13583333333334,5.009055555555555,3.615277777777778,7.03,B
,75.14125,5.009416666666667,3.616111111111111,6.66,B
64,74.9825,4.998833333333334,-12.5375,4.79,F
8Zet,75.61958333333334,5.041305555555556,41.075833333333335,3.75,K
,75.16583333333334,5.011055555555555,-2.0655555555555556,6.32,A
,75.20416666666667,5.0136111111111115,-5.753333333333333,6.22,K
,75.8275,5.055166666666667,41.44166666666666,6.14,A
,82.95,5.53,85.93861111111111,6.51,A
65Psi,75.35958333333333,5.0239722222222225,-7.173888888888889,4.81,B
,75.45958333333333,5.030638888888888,0.7222222222222222,5.92,K
,75.5,5.033333333333333,1.608888888888889,6.24,B
102Iot,75.77375,5.051583333333333,21.59,4.64,A
,75.35666666666667,5.023777777777778,-20.051944444444445,4.91,B
11,76.53541666666666,5.102361111111111,58.972500000000004,5.08,B
12,76.55083333333333,5.1033888888888885,59.02111111111111,6.08,K
,76.62375,5.10825,61.169999999999995,6.04,K
,75.68958333333333,5.045972222222222,-4.209722222222222,5.85,K
,76.06041666666667,5.070694444444444,30.494722222222222,6.14,K
,76.15375,5.0769166666666665,32.32027777777778,6.62,A
,75.54083333333334,5.0360555555555555,-26.275,5.02,K
Eta,73.79666666666667,4.919777777777778,-74.93694444444445,5.47,K
,76.59166666666667,5.106111111111111,54.405833333333334,7.24,G
,75.39375,5.02625,-39.71805555555556,6.03,G
,76.15791666666667,5.077194444444444,27.69611111111111,6.6,F
,76.09,5.072666666666667,21.278055555555554,6.19,K
1,75.68708333333333,5.045805555555556,-22.795,5.75,K
,75.595,5.039666666666666,-31.77138888888889,5.94,G
,77.40291666666667,5.1601944444444445,69.63944444444445,6.41,K
9,76.66916666666667,5.111277777777778,51.59777777777778,5.0,F
11,76.14208333333333,5.076138888888889,15.404166666666667,4.68,A
,76.50375,5.10025,35.936388888888885,6.52,A
,75.96666666666667,5.064444444444444,-14.369444444444445,6.41,B
10Eta,76.62875,5.108583333333333,41.23444444444444,3.17,B
,76.38375,5.09225,19.80638888888889,6.44,A
,78.09333333333333,5.206222222222222,73.94666666666667,5.43,B
,76.70666666666666,5.113777777777777,43.17472222222222,6.2,F
,75.97208333333333,5.064805555555555,-24.387777777777778,5.61,A
,76.22708333333334,5.0818055555555555,-3.039722222222222,6.05,B
,77.43541666666667,5.162361111111111,64.91944444444445,6.41,F
,76.34875,5.089916666666666,1.1775,6.17,C
Eta,75.7025,5.046833333333333,-49.15138888888889,5.38,F
,78.64833333333333,5.243222222222222,76.47277777777778,6.37,A
,75.975,5.0649999999999995,-41.745,6.31,F
Gam,76.10166666666667,5.073444444444444,-35.483333333333334,4.55,K
Gam,76.10875,5.073916666666666,-35.70527777777778,6.34,F
2Eps,76.36541666666666,5.091027777777778,-22.371111111111112,3.19,K
,76.3175,5.087833333333333,-26.1525,5.73,K
104,76.8625,5.1241666666666665,18.645,5.0,G
